movie_id,title,year,runtime_min,budget_musd,box_office_musd,genres,director,main_actor,mpaa_rating,num_critic_reviews,avg_user_rating,language,country
3567,Silent Picnic,2018,107,2.44,6.15,Drama,D_29,A_81,PG,4,6.8,English,USA
3568,Indie Heist,2008,118,2.7,16.41,Crime|Thriller,D_79,A_171,PG-13,4,5.8,English,CAN
3569,Bright Report,2008,110,4.82,0.0,Sci-Fi,D_23,A_50,PG-13,5,4.5,English,USA
3570,Urban Echo,1991,87,126.89,0.0,Thriller,D_Kumar,A_Patel,PG-13,36,8.3,English,USA
3571,Final Days,2004,114,1.58,0.0,Drama,D_Garcia,A_Jones,PG-13,5,5.0,French,FRA
3572,First Days,1992,84,2.96,6.05,Crime,D_Wong,A_Kumar,PG-13,7,8.4,Hindi,IND
3573,Dark Promise,2000,97,1.28,1.69,Romance,D_Wong,A_Brown,PG-13,13,7.3,English,UK
3574,Final Edge,2019,105,4.53,0.0,Family,D_11,A_41,Unrated,8,6.9,Mandarin,CHN
3575,Urban Night,2007,104,2.07,6.24,Thriller,D_Brown,A_Chen,PG-13,8,6.9,Spanish,MEX
3576,Family Dream,1991,85,5.34,4.03,Romance|Thriller,D_Johnson,A_Chen,PG,44,6.6,French,FRA
3577,Last Report,2021,131,2.48,10.31,Romance,D_60,A_Kumar,PG-13,10,6.9,English,USA
3578,First Sky,1997,135,7.49,5.1,Thriller,D_63,A_Patel,PG-13,41,7.9,English,UK
3579,Star Journey,2011,144,139.65,52.95,Documentary|Thriller|Crime,D_62,A_31,PG-13,44,6.3,English,USA
3580,Silent Echo,1995,127,4.28,3.31,Fantasy,D_Lee,A_74,R,11,6.0,English,UK
3581,Hidden Report,2001,104,2.24,5.64,Crime,D_Patel,A_164,PG,9,5.9,English,USA
3582,Star Promise,2004,104,1.42,0.0,Romance,D_33,A_38,PG-13,3,8.5,English,USA
3583,Last Picnic,2017,103,6.47,10.14,Fantasy,D_Fernandez,A_Garcia,PG-13,38,5.9,Mandarin,CHN
3584,Family Rise,2007,140,2.85,8.77,Comedy,D_Wong,A_90,PG-13,3,6.2,English,USA
3585,Indie Fall,1991,108,3.12,1.12,Horror,D_Brown,A_157,R,11,4.5,Hindi,IND
3586,Dark Picnic,2002,129,64.79,0.0,Family,D_Smith,A_Garcia,R,45,7.0,English,UK
3587,Red Night,2004,128,0.99,8.63,Adventure,D_Smith,A_109,Unrated,7,6.4,English,USA
3588,Star Echo,2009,113,7.09,6.69,Action,D_Johnson,A_122,PG-13,32,7.0,Hindi,IND
3589,Family Days,2018,88,2.8,0.0,Family,D_Lee,A_Patel,PG-13,9,8.0,Japanese,JPN
3590,Midnight Kingdom,2018,109,0.68,0.0,Thriller,D_95,A_0,PG-13,11,9.0,English,USA
3591,Secret Fall,1992,112,2.69,9.65,Family,D_Johnson,A_Zhao,PG-13,9,5.0,Spanish,ESP
3592,First Sky,2008,129,1.01,8.58,Documentary|Family|Thriller,D_70,A_Lopez,PG-13,6,5.9,English,USA
3593,Dark Kingdom,1992,110,4.81,5.3,Horror,D_Johnson,A_6,PG,8,5.5,Mandarin,CHN
3594,Hidden Days,2003,92,4.31,0.0,Family,D_34,A_149,R,8,8.5,English,AUS
3595,Urban Edge,1993,125,10.03,12.85,Fantasy|Comedy,D_9,A_Jones,PG-13,36,6.2,English,CAN
3596,Secret Sky,2000,107,0.92,0.0,Horror,D_32,A_164,R,7,5.1,English,UK
3597,Golden Dream,2020,72,80.86,134.32,Horror|Family,D_Johnson,A_Jones,Unrated,40,7.2,Spanish,ARG
3598,First Fall,2021,115,74.51,95.88,Romance,D_37,A_Zhao,PG-13,40,6.5,English,AUS
3599,Golden Journey,2016,118,180.05,576.67,Comedy,D_Patel,A_Smith,PG-13,37,5.4,Mandarin,CHN
3600,Star Report,2019,97,,57.26,Horror,D_Garcia,A_89,R,35,2.8,English,UK
3601,Bright Sky,1991,107,56.98,177.69,Fantasy,D_6,A_Kumar,R,37,8.6,Spanish,ESP
3602,Midnight Rise,1998,120,96.28,101.14,Documentary|Drama,D_Johnson,A_134,R,47,7.0,English,USA
3603,Dark Report,2017,115,70.93,94.97,Drama,D_Garcia,A_159,PG-13,43,6.5,English,USA
3604,Urban Echo,2020,87,1.26,5.71,Drama|Documentary,D_Brown,A_Zhao,R,2,5.0,Hindi,IND
3605,Golden Dream,2023,129,7.57,,Drama,D_44,A_194,PG-13,33,6.1,Hindi,IND
3606,First Heist,2004,136,2.57,0.0,Documentary,D_67,A_Singh,PG,7,7.0,English,USA
3607,Last Echo,2014,102,87.0,22.47,Comedy,D_Wong,A_Brown,PG-13,50,7.3,Hindi,IND
3608,Red Rise,1997,81,1.06,0.0,Adventure,D_94,A_Zhao,PG-13,8,6.5,English,USA
3609,Star Days,1998,122,1.3,0.0,Fantasy|Horror|Family,D_43,A_17,PG-13,3,6.7,English,UK
3610,Secret Rise,2021,100,77.89,35.12,Crime,D_Fernandez,A_167,PG-13,35,5.1,French,FRA
3611,Urban Night,2006,118,0.81,,Drama,D_Fernandez,A_Kumar,PG-13,11,6.9,English,USA
3612,First Kingdom,2024,143,5.21,4.98,Crime|Family,D_Wong,A_Singh,PG-13,35,6.2,Hindi,IND
3613,First Kingdom,2008,87,1.97,0.69,Sci-Fi,D_36,A_Singh,PG-13,7,5.9,Japanese,JPN
3614,First Fall,2018,98,,1.09,Comedy,D_Patel,A_Jones,G,9,8.1,English,USA
3615,Bright Heist,1996,107,4.78,14.7,Thriller,D_Johnson,A_110,R,9,6.2,Japanese,JPN
3616,Urban Sky,2017,129,2.55,4.54,Sci-Fi,D_Brown,A_Kumar,PG-13,6,5.0,English,USA
3617,Silent Echo,1998,163,102.44,134.48,Adventure|Romance,D_4,A_Smith,PG-13,42,6.7,English,USA
3618,Red Report,2017,114,81.6,0.0,Drama,D_85,A_189,R,45,5.6,English,UK
3619,Dark Night,1995,86,5.69,0.0,Sci-Fi,D_Kumar,A_78,R,41,8.3,English,UK
3620,Silent Rise,2018,105,82.62,106.18,Documentary,D_Nguyen,A_91,R,47,5.8,Mandarin,CHN
3621,Last Rise,2006,98,55.47,126.01,Horror,D_Lee,A_30,R,39,5.7,English,USA
3622,First Heist,2005,121,,5.11,Documentary,D_39,A_Chen,R,52,6.8,English,UK
3623,Silent Night,2012,116,,15.13,Thriller,D_Patel,A_13,PG,9,6.6,English,USA
3624,Loud Sky,2020,94,40.0,0.0,Horror,D_9,A_110,PG,44,6.8,English,USA
3625,First Report,1992,97,2.45,5.85,Adventure,D_Kumar,A_83,PG,7,8.3,English,USA
3626,Secret Love,2010,105,1.71,0.0,Comedy|Adventure|Sci-Fi,D_Brown,A_56,PG-13,4,7.3,English,UK
3627,Bright Rise,2015,106,1.27,6.96,Thriller,D_Smith,A_Jones,R,6,4.2,Hindi,IND
3628,Loud Love,2011,109,119.48,160.96,Sci-Fi,D_60,A_59,PG,37,7.8,English,USA
3629,Dark Love,2001,111,5.81,11.91,Sci-Fi,D_Brown,A_Jones,PG,40,3.3,French,FRA
3630,Bright Days,2002,129,4.73,22.79,Thriller,D_Lee,A_167,PG,4,5.6,Spanish,ESP
3631,Family Promise,2000,104,2.13,4.32,Adventure,D_Patel,A_141,PG-13,8,7.6,English,CAN
3632,Red Days,2005,102,93.1,1192.74,Horror,D_Kumar,A_Smith,PG-13,33,7.4,English,USA
3633,Golden Fall,1997,90,,0.68,Adventure,D_18,A_Garcia,R,8,7.6,English,USA
3634,Hidden Edge,1991,107,2.22,0.0,Adventure|Drama,D_Fernandez,A_27,PG-13,6,5.8,English,UK
3635,Star Kingdom,2019,114,87.27,197.88,Comedy|Horror|Action,D_88,A_Smith,R,41,5.5,Hindi,IND
3636,Bright Sky,2019,84,2.88,3.91,Action|Thriller,D_73,A_163,PG-13,7,6.6,English,USA
3637,Silent Kingdom,2001,105,42.78,68.27,Comedy,D_53,A_159,PG-13,43,8.8,English,USA
3638,Golden Edge,1999,127,4.06,9.02,Comedy,D_Garcia,A_Chen,PG-13,10,5.9,English,USA
3639,First Promise,2000,120,99.89,212.68,Documentary,D_Garcia,A_168,G,41,6.1,English,USA
3640,Loud Kingdom,2004,116,2.57,12.6,Action,D_Fernandez,A_81,PG-13,7,6.6,English,CAN
3641,Dark Days,2005,119,1.69,0.0,Crime|Family,D_79,A_Brown,PG-13,6,5.0,English,USA
3642,Final Dream,2006,101,5.22,5.43,Drama,D_Wong,A_Brown,R,38,5.5,English,USA
3643,Indie Dream,2015,99,7.98,4.09,Sci-Fi,D_Johnson,A_Patel,PG-13,43,7.7,English,UK
3644,Midnight Picnic,1991,129,36.26,49.63,Sci-Fi,D_Lee,A_34,Unrated,40,6.4,English,USA
3645,Loud Rise,2001,122,3.76,0.92,Action,D_Smith,A_40,PG-13,9,6.4,French,FRA
3646,Red Report,2015,99,1.31,8.36,Action,D_Smith,A_Chen,PG,10,7.1,English,UK
3647,First Dream,2012,82,24.26,37.05,Documentary,D_80,A_Brown,R,39,6.2,Hindi,IND
3648,Bright Edge,2007,99,5.87,10.39,Horror,D_4,A_Kumar,PG-13,52,7.6,Japanese,JPN
3649,Star Edge,2021,118,37.31,45.66,Action,D_Johnson,A_109,PG-13,43,4.6,Hindi,IND
3650,Loud Night,1992,100,2.36,5.82,Sci-Fi,D_Brown,A_118,R,9,6.6,English,USA
3651,Family Days,1992,115,3.11,5.3,Thriller,D_92,A_142,R,7,7.4,Hindi,IND
3652,Last Night,2019,131,73.92,288.65,Documentary,D_Smith,A_Smith,R,48,5.9,English,USA
3653,Loud Report,1990,109,0.92,9.16,Drama,D_36,A_66,PG-13,11,6.9,English,USA
3654,Dark Echo,2019,114,2.36,0.39,Family|Sci-Fi,D_Kumar,A_150,R,5,6.1,Mandarin,CHN
3655,Secret Fall,2021,120,,3.79,Romance,D_Fernandez,A_Patel,PG-13,8,6.1,Mandarin,CHN
3656,Family Echo,2017,94,2.0,5.11,Family,D_Johnson,A_116,PG-13,6,7.4,English,UK
3657,Silent Heist,2010,98,67.83,145.44,Horror,D_Smith,A_Smith,PG-13,38,6.8,English,USA
3658,Silent Sky,2002,121,2.82,0.0,Sci-Fi,D_Johnson,A_66,PG-13,4,7.3,Hindi,IND
3659,Final Picnic,2016,111,2.67,0.0,Fantasy,D_Brown,A_Garcia,PG-13,10,6.3,English,USA
3660,Urban Fall,1996,112,17.76,1.0,Crime,D_75,A_Jones,PG-13,42,6.5,English,UK
3661,Red Dream,2011,110,3.96,9.13,Drama,D_Smith,A_0,R,8,7.6,English,AUS
3662,First Promise,1999,125,186.97,295.5,Family,D_Johnson,A_Singh,PG-13,44,7.2,English,USA
3663,Loud Echo,2004,117,6.47,7.31,Fantasy,D_Kumar,A_38,PG-13,42,6.6,English,USA
3664,Family Promise,2004,117,,6.5,Fantasy,D_93,A_142,PG-13,8,7.0,English,USA
3665,Dark Sky,1993,128,7.14,8.16,Drama|Documentary|Romance,D_Kumar,A_Singh,PG-13,44,6.0,English,USA
3666,Secret Kingdom,2021,134,2.65,8.14,Sci-Fi,D_Wong,A_170,PG-13,8,5.7,English,USA
3667,Indie Night,2012,144,3.94,10.52,Thriller,D_Smith,A_Lopez,PG-13,9,4.6,English,USA
3668,Red Heist,1995,101,1.44,7.08,Drama,D_62,A_111,R,8,6.9,Hindi,IND
3669,Bright Picnic,2013,147,7.44,,Action,D_86,A_56,R,38,4.7,English,UK
3670,Bright Promise,2009,94,8.49,14.12,Horror,D_39,A_6,R,31,6.8,English,USA
3671,Midnight Love,2009,139,13.53,28.76,Family,D_Brown,A_Zhao,PG-13,36,5.9,English,USA
3672,Red Rise,2001,100,1.94,3.63,Sci-Fi,D_Garcia,A_165,PG-13,8,6.3,English,USA
3673,Golden Journey,2022,109,64.08,153.65,Romance,D_Kumar,A_59,R,44,5.9,English,USA
3674,First Heist,2017,110,0.95,4.67,Adventure,D_Nguyen,A_Singh,PG-13,9,6.1,Mandarin,CHN
3675,Bright Edge,1997,97,0.66,0.0,Crime,D_Garcia,A_20,PG-13,7,5.6,Hindi,IND
3676,Silent Sky,1990,111,4.71,8.26,Adventure,D_17,A_20,PG,6,6.4,Mandarin,CHN
3677,Family Rise,2011,98,29.67,37.09,Horror,D_Garcia,A_150,PG-13,44,8.1,English,USA
3678,Loud Dream,1995,91,52.15,,Action|Family,D_Kumar,A_Smith,PG-13,30,7.6,English,USA
3679,First Night,2010,109,3.46,6.06,Comedy,D_Brown,A_Zhao,R,8,7.3,English,AUS
3680,Midnight Journey,2021,134,6.33,0.0,Action,D_40,A_4,R,36,7.4,English,UK
3681,Golden Fall,2024,106,3.16,3.06,Adventure|Horror,D_Johnson,A_Chen,R,5,8.3,English,USA
3682,Final Kingdom,2004,124,8.02,0.0,Drama,D_4,A_Smith,PG-13,27,6.1,English,CAN
3683,Urban Night,1994,97,1.77,,Horror,D_53,A_Smith,R,4,7.7,English,USA
3684,Bright Echo,1995,91,7.13,11.06,Comedy,D_Smith,A_193,PG-13,50,7.9,Spanish,MEX
3685,First Report,2014,117,2.21,3.52,Horror,D_Lee,A_Jones,PG-13,7,7.9,English,CAN
3686,Loud Dream,2018,136,8.03,11.62,Family,D_Garcia,A_Jones,R,39,5.7,English,USA
3687,Last Rise,1996,113,36.12,79.1,Crime,D_Smith,A_Kumar,PG-13,50,4.5,English,USA
3688,Bright Days,2002,122,56.7,0.0,Crime,D_19,A_195,PG-13,51,4.8,English,USA
3689,Red Echo,2007,132,3.6,7.22,Documentary|Romance,D_Fernandez,A_97,R,5,7.5,English,USA
3690,Urban Promise,1991,109,4.39,10.94,Horror|Sci-Fi,D_11,A_Zhao,Unrated,10,4.4,French,FRA
3691,Hidden Fall,1997,108,59.62,0.0,Comedy,D_Fernandez,A_194,PG-13,29,6.5,English,USA
3692,Golden Echo,2000,117,4.24,7.8,Horror,D_Kumar,A_24,PG-13,8,6.0,English,USA
3693,Hidden Heist,2022,120,23.73,37.11,Fantasy,D_Nguyen,A_122,PG-13,36,4.2,Mandarin,CHN
3694,Bright Kingdom,2016,89,1.97,0.87,Fantasy,D_30,A_Jones,PG-13,8,6.7,English,CAN
3695,Red Days,2009,114,102.86,70.82,Thriller,D_Kumar,A_175,PG,43,6.2,English,USA
3696,Red Echo,2001,110,3.19,3.48,Adventure,D_Patel,A_181,PG-13,7,4.3,English,USA
3697,Indie Love,2020,98,41.49,69.9,Action,D_33,A_145,R,40,5.5,English,USA
3698,Golden Fall,2016,109,,0.93,Comedy,D_14,A_Chen,R,6,6.9,English,UK
3699,Red Days,2021,93,9.58,31.14,Adventure|Action,D_99,A_Smith,PG-13,31,5.3,English,UK
3700,Family Promise,1999,87,45.86,6.02,Romance|Adventure,D_Kumar,A_159,R,43,5.5,French,FRA
3701,Family Night,1992,111,4.62,2.1,Horror,D_Patel,A_Patel,PG-13,8,8.0,English,USA
3702,Indie Dream,2016,124,,195.85,Drama,D_Lee,A_Singh,R,43,6.1,English,USA
3703,Golden Report,2024,105,0.95,0.0,Action|Sci-Fi,D_Garcia,A_Brown,PG-13,7,7.5,Spanish,MEX
3704,Urban Dream,2020,96,4.41,0.0,Horror,D_Lee,A_Patel,PG,7,7.3,Hindi,IND
3705,Star Kingdom,2004,98,2.31,3.07,Horror,D_97,A_37,R,4,7.3,English,USA
3706,Silent Rise,2005,118,10.69,7.72,Romance|Horror,D_11,A_Zhao,R,45,7.3,English,USA
3707,Golden Sky,2002,135,7.38,15.08,Horror,D_Johnson,A_92,R,37,5.2,English,USA
3708,Midnight Journey,2024,122,126.46,293.36,Family,D_Nguyen,A_Smith,PG-13,45,7.5,English,CAN
3709,Golden Kingdom,2000,130,7.04,16.06,Family,D_Johnson,A_Garcia,R,31,7.9,Hindi,IND
3710,Silent Night,2010,94,5.21,0.0,Horror,D_Fernandez,A_165,PG-13,43,5.7,Hindi,IND
3711,First Journey,2000,109,1.01,0.0,Sci-Fi,D_10,A_Smith,G,6,5.7,English,USA
3712,Silent Days,2019,125,76.75,,Sci-Fi|Adventure,D_Smith,A_Brown,R,30,6.6,English,USA
3713,Urban Rise,2024,89,5.13,0.0,Comedy,D_Smith,A_Chen,PG-13,32,7.4,Mandarin,CHN
3714,Indie Dream,2011,100,2.38,4.61,Comedy,D_Garcia,A_111,PG-13,6,8.9,Hindi,IND
3715,Hidden Heist,2020,124,2.93,3.41,Horror,D_14,A_7,PG-13,7,9.0,Mandarin,CHN
3716,Secret Promise,2003,114,5.36,2.08,Crime,D_81,A_87,PG-13,36,5.4,English,UK
3717,Loud Edge,2013,96,6.98,4.91,Thriller,D_Garcia,A_131,PG,31,5.6,Japanese,JPN
3718,Loud Promise,2021,86,1.43,1.36,Horror|Fantasy,D_89,A_100,PG-13,8,7.0,English,UK
3719,Red Days,2021,130,98.73,343.01,Comedy,D_Brown,A_Zhao,PG,45,8.5,English,USA
3720,Indie Love,2004,79,4.71,0.0,Romance,D_Nguyen,A_Brown,PG-13,10,8.2,English,CAN
3721,Family Love,2024,119,61.84,47.26,Crime,D_Johnson,A_62,G,34,6.2,English,USA
3722,Golden Promise,1992,102,2.17,2.65,Adventure|Romance,D_88,A_99,R,5,6.3,English,USA
3723,Family Love,2005,126,3.38,0.87,Action,D_47,A_Singh,PG-13,12,6.6,Spanish,MEX
3724,Urban Journey,1994,94,9.12,49.09,Crime,D_Smith,A_111,PG,41,5.4,English,USA
3725,Last Echo,2010,149,2.15,0.0,Romance|Adventure,D_48,A_Smith,R,4,6.4,English,USA
3726,Indie Echo,1999,116,4.19,7.0,Crime|Drama,D_Brown,A_164,R,11,5.1,English,USA
3727,Red Heist,2008,119,7.64,19.86,Fantasy|Adventure,D_Johnson,A_38,PG-13,38,6.5,English,USA
3728,Hidden Fall,2014,98,,42.86,Thriller,D_25,A_26,PG,47,7.7,English,CAN
3729,Red Report,1993,108,3.6,0.0,Sci-Fi,D_16,A_24,PG-13,9,6.0,English,CAN
3730,Silent Report,2018,108,,9.06,Drama,D_20,A_Smith,PG,9,6.5,English,USA
3731,Last Fall,2008,137,6.28,2.8,Horror|Action,D_68,A_179,PG-13,57,9.5,English,USA
3732,First Night,1991,116,3.55,10.53,Romance,D_40,A_105,PG,13,7.6,English,USA
3733,Family Echo,1999,118,1.53,0.0,Family,D_77,A_86,PG-13,7,7.8,English,AUS
3734,First Fall,2014,118,5.3,7.46,Crime|Action,D_Fernandez,A_80,PG-13,36,5.1,English,UK
3735,Star Rise,2009,119,13.34,8.56,Romance,D_Brown,A_17,PG,42,5.8,Hindi,IND
3736,Bright Rise,2008,89,,0.0,Fantasy,D_96,A_49,PG-13,14,7.1,English,USA
3737,Family Heist,2012,141,0.82,0.89,Family|Sci-Fi|Documentary,D_Brown,A_169,PG-13,5,6.7,English,USA
3738,Dark Picnic,2013,97,48.74,190.14,Thriller|Horror|Drama,D_Wong,A_Singh,PG-13,56,6.8,English,USA
3739,Last Echo,2000,109,3.05,0.0,Documentary,D_Wong,A_39,R,7,6.3,English,USA
3740,Indie Heist,2023,133,5.31,2.01,Comedy,D_34,A_Singh,PG-13,42,7.8,English,USA
3741,Silent Kingdom,2017,139,,0.0,Horror|Thriller,D_Fernandez,A_Kumar,PG-13,9,6.4,English,USA
3742,Secret Heist,1994,122,4.32,15.11,Action,D_Smith,A_Kumar,PG-13,12,7.2,English,USA
3743,Dark Night,1994,102,5.11,2.78,Action,D_78,A_Jones,PG-13,47,4.0,English,USA
3744,Family Sky,2010,112,5.72,6.01,Adventure,D_Nguyen,A_Singh,Unrated,42,6.8,English,CAN
3745,Secret Dream,2001,113,3.37,0.0,Horror,D_Nguyen,A_Patel,R,9,6.4,Japanese,JPN
3746,Urban Love,1993,113,1.63,0.0,Fantasy,D_Fernandez,A_Kumar,PG-13,10,6.1,English,USA
3747,Last Rise,2009,92,3.5,2.16,Adventure,D_80,A_Zhao,Unrated,4,4.2,English,USA
3748,Urban Edge,2014,129,,164.19,Crime,D_Lee,A_Garcia,G,51,6.8,Hindi,IND
3749,Silent Love,2003,112,137.65,258.33,Thriller,D_Fernandez,A_Kumar,G,39,6.1,English,USA
3750,Star Dream,2000,99,1.24,0.0,Adventure|Fantasy,D_Fernandez,A_Patel,PG,7,6.0,French,FRA
3751,Midnight Sky,2021,103,8.71,4.86,Fantasy,D_Nguyen,A_69,PG-13,43,7.3,English,UK
3752,Urban Echo,2000,114,81.54,133.95,Crime,D_92,A_Smith,PG-13,45,7.1,English,USA
3753,Last Love,2007,89,3.09,0.0,Romance|Adventure,D_Lee,A_74,PG,7,8.0,English,USA
3754,Dark Fall,2016,123,4.85,2.54,Sci-Fi,D_8,A_Kumar,R,10,4.8,English,USA
3755,Hidden Picnic,2007,114,61.26,124.87,Horror,D_Brown,A_163,PG-13,47,5.1,English,USA
3756,First Journey,2012,133,0.52,13.71,Action|Fantasy,D_Garcia,A_Jones,R,13,7.5,English,CAN
3757,Indie Edge,2000,111,3.54,2.82,Crime|Drama,D_Fernandez,A_Chen,Unrated,10,6.6,Japanese,JPN
3758,Final Echo,2010,94,9.69,25.41,Documentary,D_Wong,A_Garcia,R,44,6.3,English,USA
3759,Golden Edge,1994,92,37.96,10.09,Romance|Adventure,D_Lee,A_65,PG,24,6.9,Hindi,IND
3760,Dark Promise,2012,104,82.85,,Family,D_Nguyen,A_124,PG-13,44,6.2,English,USA
3761,Hidden Echo,2014,106,1.67,4.28,Horror,D_Lee,A_11,R,9,6.8,English,UK
3762,First Picnic,1999,101,2.05,1.57,Action,D_Lee,A_97,R,9,9.5,Mandarin,CHN
3763,Midnight Report,2011,112,,1.22,Documentary,D_62,A_154,PG-13,43,5.4,Japanese,JPN
3764,First Days,2008,101,8.63,21.66,Fantasy|Thriller,D_83,A_44,G,38,6.3,English,USA
3765,Star Kingdom,1990,114,,88.67,Comedy|Adventure|Action,D_Fernandez,A_Patel,PG-13,30,8.3,English,USA
3766,Urban Promise,1996,102,5.06,4.47,Comedy,D_Smith,A_Chen,PG-13,34,6.7,English,USA
3767,First Kingdom,1993,119,0.84,0.59,Comedy,D_72,A_35,PG,7,6.3,English,USA
3768,Midnight Dream,1990,105,0.84,0.0,Family|Fantasy,D_47,A_134,PG-13,12,6.1,Mandarin,CHN
3769,Dark Picnic,2004,129,5.4,0.0,Documentary,D_Fernandez,A_Chen,PG-13,25,5.9,English,USA
3770,Golden Dream,2001,120,0.84,7.02,Fantasy,D_4,A_199,PG-13,8,6.5,Mandarin,CHN
3771,Hidden Heist,2011,113,4.68,4.58,Adventure,D_78,A_Kumar,PG-13,13,5.3,English,USA
3772,Bright Sky,2011,107,3.75,7.6,Horror,D_96,A_Smith,PG,11,8.6,Mandarin,CHN
3773,Family Echo,2006,87,2.07,0.23,Horror,D_Wong,A_74,R,6,7.6,Hindi,IND
3774,Golden Edge,2018,131,0.39,0.66,Thriller,D_Wong,A_Singh,R,5,4.7,Spanish,ESP
3775,Red Kingdom,2003,100,3.53,0.99,Crime|Fantasy|Romance,D_67,A_68,PG-13,10,8.0,Hindi,IND
3776,Midnight Report,2009,111,15.45,32.95,Documentary,D_36,A_Chen,PG,44,7.0,Japanese,JPN
3777,Final Picnic,2022,115,32.17,23.37,Family,D_49,A_Chen,PG-13,53,6.0,Hindi,IND
3778,Indie Journey,2004,107,,0.0,Romance,D_4,A_0,R,9,6.9,Hindi,IND
3779,First Days,2001,130,3.79,5.76,Sci-Fi,D_Fernandez,A_178,PG-13,6,5.5,Mandarin,CHN
3780,Midnight Kingdom,2009,92,0.94,0.0,Action|Adventure,D_Lee,A_Singh,R,4,7.2,English,AUS
3781,Urban Rise,2019,136,4.91,17.69,Adventure|Action|Documentary,D_88,A_Jones,R,4,6.1,Hindi,IND
3782,Bright Rise,1992,120,266.26,1370.03,Action|Adventure|Sci-Fi,D_Kumar,A_94,PG-13,39,6.4,English,USA
3783,Secret Rise,2017,106,91.39,157.57,Fantasy,D_Wong,A_168,PG-13,49,5.2,English,USA
3784,Midnight Edge,2015,106,1.97,2.09,Drama,D_Wong,A_Singh,Unrated,8,5.1,Spanish,ESP
3785,Dark Heist,2019,77,2.89,0.0,Romance,D_72,A_Brown,PG,5,8.1,English,USA
3786,Urban Days,2002,97,2.95,4.22,Family,D_27,A_180,R,6,4.6,English,USA
3787,Dark Fall,2002,105,1.49,0.0,Comedy,D_Garcia,A_99,PG,9,5.3,Hindi,IND
3788,Loud Journey,1991,113,1.03,1.65,Crime|Adventure,D_Lee,A_67,PG-13,14,6.0,English,USA
3789,Dark Days,1991,129,2.08,0.0,Romance,D_86,A_Kumar,R,11,6.6,English,USA
3790,Loud Journey,2015,141,5.02,4.78,Comedy|Family,D_Smith,A_32,PG-13,33,6.2,English,USA
3791,Bright Echo,2000,114,119.55,260.41,Action,D_73,A_144,PG-13,49,5.8,French,FRA
3792,Silent Rise,1997,113,4.78,0.0,Drama,D_Lee,A_90,PG-13,12,6.9,English,UK
3793,Silent Love,2011,103,8.16,33.2,Family,D_Johnson,A_Kumar,PG,37,7.0,English,USA
3794,Golden Picnic,2009,84,1.3,2.8,Horror|Crime,D_Garcia,A_68,PG-13,12,5.7,Mandarin,CHN
3795,Last Journey,1997,101,2.22,11.78,Adventure,D_Brown,A_121,PG-13,11,6.7,English,AUS
3796,Indie Sky,2018,107,2.59,4.97,Documentary,D_65,A_Singh,R,7,5.3,English,USA
3797,Silent Rise,2015,125,0.3,2.45,Action,D_19,A_101,PG-13,10,4.3,Mandarin,CHN
3798,Midnight Fall,2019,118,3.59,10.78,Romance|Documentary,D_43,A_84,R,9,5.9,English,USA
3799,Urban Echo,2006,113,2.93,34.25,Fantasy,D_78,A_Patel,R,5,6.4,Mandarin,CHN
3800,Last Journey,2009,101,1.21,0.0,Romance,D_Smith,A_96,PG-13,9,5.0,French,FRA
3801,Golden Days,2005,80,6.02,7.63,Comedy,D_12,A_55,PG-13,45,7.4,French,FRA
3802,Last Love,1996,81,5.73,0.0,Thriller,D_Fernandez,A_Patel,R,38,6.4,Mandarin,CHN
3803,Red Love,2005,85,4.13,0.0,Action,D_3,A_14,PG-13,10,7.0,English,USA
3804,Hidden Fall,2016,106,0.76,0.0,Sci-Fi,D_Smith,A_Brown,PG-13,8,6.4,English,USA
3805,Hidden Sky,2012,125,31.32,41.79,Crime,D_Kumar,A_Jones,PG,35,7.1,Hindi,IND
3806,Hidden Rise,2013,125,3.83,0.0,Fantasy|Action,D_29,A_73,PG,8,5.9,English,USA
3807,Urban Rise,1998,122,1.95,7.65,Crime,D_70,A_Kumar,PG-13,12,6.4,English,USA
3808,Secret Promise,2024,102,2.49,16.15,Adventure|Horror,D_Nguyen,A_Garcia,PG-13,7,6.4,English,USA
3809,Silent Report,2009,127,1.24,0.0,Drama,D_Lee,A_183,PG-13,5,6.9,Hindi,IND
3810,Secret Dream,2006,96,3.5,16.4,Crime|Romance,D_34,A_Garcia,R,10,7.9,English,USA
3811,Final Heist,2020,123,10.0,16.75,Drama|Sci-Fi,D_Smith,A_Singh,PG-13,38,5.4,Spanish,ESP
3812,Family Kingdom,1997,85,3.89,0.0,Drama|Thriller,D_32,A_183,PG-13,5,7.4,Spanish,ESP
3813,Secret Edge,2004,92,6.52,6.42,Family,D_52,A_100,R,49,6.8,French,FRA
3814,First Dream,2020,135,6.05,0.0,Thriller,D_Johnson,A_72,PG-13,41,8.0,Spanish,MEX
3815,Midnight Journey,2019,107,31.49,32.95,Romance|Drama,D_Fernandez,A_128,R,37,5.6,English,USA
3816,Urban Dream,2009,100,2.59,2.82,Thriller,D_Kumar,A_Jones,PG-13,7,7.0,English,UK
3817,Loud Echo,2001,127,164.07,117.96,Documentary,D_55,A_154,R,47,5.9,English,USA
3818,Secret Dream,2006,128,5.39,10.76,Action,D_55,A_Lopez,R,35,6.7,English,USA
3819,Loud Love,2019,104,6.47,0.0,Horror,D_80,A_Chen,R,41,7.4,English,USA
